,Presion,Temperatura,HR,RapViento,O3,CO,PM25,PM10,SO2,DoY,DoW,Presion_forecast,Temperatura_forecast,HR_forecast,RapViento_forecast,DoY_forecast,DoW_forecast
2022-06-21,984.97525,-2.6878502500000003,74.87417083333334,0.7531340833333333,2.25,3.6,259.1666666666667,260.2083333333333,1.1991666666666667,172.0,2.0,980.344125,-4.176162958333333,73.18839583333333,0.6037936875,173.0,3.0
2022-06-22,980.344125,-4.176162958333333,73.18839583333333,0.6037936875,1.25,3.63875,286.9166666666667,288.375,2.0429166666666667,173.0,3.0,981.6514166666666,-3.5633963587116764,72.9918625,0.7920031547216356,174.0,4.0
2022-06-23,981.6514166666666,-3.5633963587116764,72.9918625,0.7920031547216356,2.7136477432690076,3.4886587556268664,285.6071596361248,287.82104222620114,1.4957441537354157,174.0,4.0,990.1447499999999,-2.788112208333333,73.172275,0.6869101249999999,175.0,5.0
2022-06-24,990.1447499999999,-2.788112208333333,73.172275,0.6869101249999999,2.4479873844015607,4.372789688906717,341.7916666666667,343.2916666666667,1.6516666666666666,175.0,5.0,984.4018333333333,-4.096513333333333,74.8633875,0.5941069708333333,176.0,6.0
2022-06-25,984.4018333333333,-4.096513333333333,74.8633875,0.5941069708333333,1.375,3.560833333333333,278.7916666666667,279.8333333333333,1.5691666666666666,176.0,6.0,970.0789166666667,1.2560866666666668,47.49722499999999,2.3671643958333335,177.0,7.0
2022-06-26,970.0789166666667,1.2560866666666668,47.49722499999999,2.3671643958333335,7.833333333333333,1.44625,87.20833333333333,89.625,1.1558333333333335,177.0,7.0,966.5282083333333,5.0286929166666665,65.80237916666667,1.9158099583333332,178.0,1.0
2022-06-27,966.5282083333333,5.0286929166666665,65.80237916666667,1.9158099583333332,10.0,1.0666666666666667,57.041666666666664,58.666666666666664,1.6958333333333335,178.0,1.0,958.678125,3.45798125,88.0080125,0.873071375,179.0,2.0
2022-06-28,958.678125,3.45798125,88.0080125,0.873071375,4.875,1.2508333333333332,66.16666666666667,67.45833333333333,2.4979166666666663,179.0,2.0,965.2874166666667,1.6905492500000001,80.31207916666666,1.5364207499999998,180.0,3.0
2022-06-29,965.2874166666667,1.6905492500000001,80.31207916666666,1.5364207499999998,10.208333333333334,0.9554166666666667,59.208333333333336,60.625,2.3874999999999997,180.0,3.0,964.9079166666667,1.7349682499999999,85.8663375,0.9602642916666667,181.0,4.0
2022-06-30,964.9079166666667,1.7349682499999999,85.8663375,0.9602642916666667,7.833333333333333,1.14125,65.79166666666667,66.95833333333333,2.4066666666666667,181.0,4.0,962.6207916666667,0.7332714708333333,86.74275416666667,0.8461973416666666,182.0,5.0
2022-07-01,962.6207916666667,0.7332714708333333,86.74275416666667,0.8461973416666666,4.22399369220078,1.2977896889067166,88.25,89.25,2.3076091623562496,182.0,5.0,960.5694166666667,-0.50045525,83.43853333333333,1.2402318749999999,183.0,6.0
2022-07-02,960.5694166666667,-0.50045525,83.43853333333333,1.2402318749999999,5.875,1.2745833333333334,86.66666666666667,87.66666666666667,2.1729166666666666,183.0,6.0,959.9670833333333,0.6563535166666666,87.58221666666667,0.7945204791666667,184.0,7.0
2022-07-03,959.9670833333333,0.6563535166666666,87.58221666666667,0.7945204791666667,7.708333333333333,1.3141666666666667,91.375,92.45833333333333,2.085,184.0,7.0,959.657875,1.0794827,82.704275,1.4153878333333332,185.0,1.0
2022-07-04,959.657875,1.0794827,82.704275,1.4153878333333332,10.625,1.0591666666666668,59.791666666666664,60.833333333333336,2.0533333333333332,185.0,1.0,956.8128333333334,0.80184025,89.19235833333333,0.7592625000000001,186.0,2.0
2022-07-05,956.8128333333334,0.80184025,89.19235833333333,0.7592625000000001,9.833333333333334,1.3354166666666665,81.58333333333333,82.75,2.0870833333333336,186.0,2.0,957.7937916666666,-0.025830050000000007,88.20895,0.7726563624999999,187.0,3.0
2022-07-06,957.7937916666666,-0.025830050000000007,88.20895,0.7726563624999999,6.223993692200781,1.4248730222400499,92.70833333333333,93.83333333333333,2.0088045811781248,187.0,3.0,964.899625,0.21561820916666666,86.489725,0.825617875,188.0,4.0
2022-07-07,964.899625,0.21561820916666666,86.489725,0.825617875,5.875,1.5879166666666666,108.625,109.79166666666667,1.7058333333333333,188.0,4.0,959.1258750000001,1.6824543333333333,90.493025,0.44998454583333336,189.0,5.0
2022-07-08,959.1258750000001,1.6824543333333333,90.493025,0.44998454583333336,2.375,2.16125,157.04166666666666,158.95833333333334,1.9683333333333335,189.0,5.0,959.1814166666667,1.4365827500000001,95.76852083333334,0.823814375,190.0,6.0
2022-07-09,959.1814166666667,1.4365827500000001,95.76852083333334,0.823814375,1.0,1.4662499999999998,95.91666666666667,97.54166666666667,1.8541666666666667,190.0,6.0,975.4095833333334,-1.7124864583333332,84.38073333333334,2.2099398333333333,191.0,7.0
2022-07-10,975.4095833333334,-1.7124864583333332,84.38073333333334,2.2099398333333333,13.083333333333334,0.6708333333333334,40.583333333333336,42.708333333333336,1.5191666666666668,191.0,7.0,971.518375,-3.8755395833333335,79.48706666666666,1.2693145416666667,192.0,1.0
2022-07-11,971.518375,-3.8755395833333335,79.48706666666666,1.2693145416666667,6.625,1.1445833333333333,93.33333333333333,95.16666666666667,1.68,192.0,1.0,961.7817916666667,0.4897668333333334,82.95711666666666,1.1809195833333332,193.0,2.0
2022-07-12,961.7817916666667,0.4897668333333334,82.95711666666666,1.1809195833333332,9.583333333333334,1.0520833333333333,69.33333333333333,70.33333333333333,1.7558333333333334,193.0,2.0,966.6185833333334,-1.3845769675000001,82.90503333333334,0.7810928958333333,194.0,3.0
2022-07-13,966.6185833333334,-1.3845769675000001,82.90503333333334,0.7810928958333333,1.8333333333333333,1.93625,133.375,134.41666666666666,1.9033333333333333,194.0,3.0,981.3346666666666,0.11593737208333334,71.64870416666666,1.5748300416666667,195.0,4.0
2022-07-14,981.3346666666666,0.11593737208333334,71.64870416666666,1.5748300416666667,8.333333333333334,1.1495833333333334,73.95833333333333,74.95833333333333,1.6108333333333331,195.0,4.0,986.141375,-0.9101698166666666,72.87367083333334,1.475946625,196.0,5.0
2022-07-15,986.141375,-0.9101698166666666,72.87367083333334,1.475946625,7.791666666666667,1.0445833333333334,69.75,71.5,1.5337500000000002,196.0,5.0,971.3840833333334,-0.9959340416666667,78.58151666666667,0.801556375,197.0,6.0
2022-07-16,971.3840833333334,-0.9959340416666667,78.58151666666667,0.801556375,7.390660358867447,0.9102896889067166,66.58333333333333,67.875,1.7188591623562497,197.0,6.0,962.1356666666667,2.1107365083333334,75.23569166666667,1.66918175,198.0,7.0
2022-07-17,962.1356666666667,2.1107365083333334,75.23569166666667,1.66918175,12.666666666666666,0.6520833333333333,43.833333333333336,44.958333333333336,2.1708333333333334,198.0,7.0,972.5974583333333,3.397097125,68.35852083333333,5.466102083333333,199.0,1.0
2022-07-18,972.5974583333333,3.397097125,68.35852083333333,5.466102083333333,16.375,0.32458333333333333,15.416666666666666,18.333333333333332,1.9400000000000002,199.0,1.0,954.6982083333334,4.4396087500000005,76.267325,3.9177299583333336,200.0,2.0
2022-07-19,954.6982083333334,4.4396087500000005,76.267325,3.9177299583333336,15.291666666666666,0.4379166666666667,25.125,26.291666666666668,2.122916666666667,200.0,2.0,955.6487083333333,1.1877741666666666,80.5611875,3.506383625,201.0,3.0
2022-07-20,955.6487083333333,1.1877741666666666,80.5611875,3.506383625,15.916666666666666,0.47625,32.958333333333336,34.458333333333336,2.107083333333333,201.0,3.0,966.8813333333334,-0.39808342916666667,84.17820833333333,1.5458788749999999,202.0,4.0
2022-07-21,966.8813333333334,-0.39808342916666667,84.17820833333333,1.5458788749999999,12.75,0.77875,57.333333333333336,58.5,1.2075,202.0,4.0,971.8318333333333,-4.370625416666667,83.53235833333333,1.1658599583333333,203.0,5.0
2022-07-22,971.8318333333333,-4.370625416666667,83.53235833333333,1.1658599583333333,5.416666666666667,1.33875,111.66666666666667,112.83333333333333,1.0045833333333334,203.0,5.0,973.7852083333333,-3.30019775,80.7646625,0.75484725,204.0,6.0
2022-07-23,973.7852083333333,-3.30019775,80.7646625,0.75484725,5.140660358867447,1.4444563555733831,109.70833333333333,110.91666666666667,1.0263045811781248,204.0,6.0,981.8314999999999,-0.2972331125,78.60324583333333,1.1964765541666667,205.0,7.0
2022-07-24,981.8314999999999,-0.2972331125,78.60324583333333,1.1964765541666667,8.333333333333334,1.5679166666666668,95.125,96.125,1.0,205.0,7.0,978.2937916666666,-0.20847179166666666,81.582975,0.5821984166666666,206.0,1.0
2022-07-25,978.2937916666666,-0.20847179166666666,81.582975,0.5821984166666666,4.208333333333333,1.8904166666666666,146.08333333333334,147.08333333333334,1.0362500000000001,206.0,1.0,984.1116666666667,-0.5303746833333334,77.59600416666667,1.272843625,207.0,2.0
2022-07-26,984.1116666666667,-0.5303746833333334,77.59600416666667,1.272843625,5.057327025534113,1.5627896889067168,100.70833333333333,102.125,1.0150545811781249,207.0,2.0,980.0275833333334,2.8273056666666663,70.03685,2.0288871708333334,208.0,3.0
2022-07-27,980.0275833333334,2.8273056666666663,70.03685,2.0288871708333334,7.708333333333333,1.0275,64.45833333333333,66.83333333333333,1.0004166666666667,208.0,3.0,976.9694166666667,5.261085416666667,66.359475,4.993066348194151,209.0,4.0
2022-07-28,976.9694166666667,5.261085416666667,66.359475,4.993066348194151,15.166666666666666,0.44253573338681645,19.59823945418714,24.14823000596837,1.0451637435343746,209.0,4.0,971.8047499999999,6.156502916666667,67.508025,3.456527083333333,210.0,5.0
2022-07-29,971.8047499999999,6.156502916666667,67.508025,3.456527083333333,14.041666666666666,0.6016666666666667,29.458333333333332,34.041666666666664,1.0,210.0,5.0,976.8857083333334,3.072205,67.78597083333334,1.735717,211.0,6.0
2022-07-30,976.8857083333334,3.072205,67.78597083333334,1.735717,11.625,0.9695833333333334,62.416666666666664,64.66666666666667,1.0216666666666667,211.0,6.0,976.8890833333334,2.0330448375,64.74670833333333,0.706635125,212.0,7.0
2022-07-31,976.8890833333334,2.0330448375,64.74670833333333,0.706635125,9.875,0.8441666666666667,52.791666666666664,54.416666666666664,1.0016666666666667,212.0,7.0,976.371125,2.8945834166666664,67.5204625,1.4858044583333332,213.0,1.0
2022-08-01,976.371125,2.8945834166666664,67.5204625,1.4858044583333332,9.208333333333334,0.6725,37.125,41.708333333333336,1.0008333333333332,213.0,1.0,977.7011666666667,3.3296010000000003,69.204375,1.46826875,214.0,2.0
2022-08-02,977.7011666666667,3.3296010000000003,69.204375,1.46826875,9.416666666666666,0.8304166666666667,45.083333333333336,49.583333333333336,1.0045833333333334,214.0,2.0,971.7124166666666,2.340927475,78.42195,1.3613138708333334,215.0,3.0
2022-08-03,971.7124166666666,2.340927475,78.42195,1.3613138708333334,5.541666666666667,1.0999999999999999,64.0,68.33333333333333,1.0125,215.0,3.0,975.489375,2.6349342916666667,68.95457916666668,3.0901765833333332,216.0,4.0
2022-08-04,975.489375,2.6349342916666667,68.95457916666668,3.0901765833333332,11.708333333333334,0.79,45.791666666666664,49.25,1.0025,216.0,4.0,979.6117916666667,0.61881675,74.39684166666667,0.9693741666666668,217.0,5.0
2022-08-05,979.6117916666667,0.61881675,74.39684166666667,0.9693741666666668,7.072987384401561,1.9869563555733833,151.16666666666666,159.79166666666666,1.3004166666666668,217.0,5.0,985.0782916666667,1.3034305875,66.28989166666666,3.1575095416666668,218.0,6.0
2022-08-06,985.0782916666667,1.3034305875,66.28989166666666,3.1575095416666668,8.25,1.3895833333333334,80.83333333333333,83.125,1.0658333333333334,218.0,6.0,985.6255,2.650565333333333,68.9680625,3.1502584166666665,219.0,7.0
2022-08-07,985.6255,2.650565333333333,68.9680625,3.1502584166666665,9.25,0.6295833333333333,31.333333333333332,33.375,1.0,219.0,7.0,982.5904583333332,3.2948749166666667,69.316425,1.3649749041666668,220.0,1.0
2022-08-08,982.5904583333332,3.2948749166666667,69.316425,1.3649749041666668,5.625,0.99625,57.0,62.541666666666664,1.04875,220.0,1.0,976.3675833333333,6.5137025,65.57505833333333,3.09529725,221.0,2.0
2022-08-09,976.3675833333333,6.5137025,65.57505833333333,3.09529725,12.557327025534114,0.5686230222400499,21.791666666666668,26.041666666666668,1.1850545811781248,221.0,2.0,970.4958333333334,6.018155,74.53815,1.9196728749999998,222.0,3.0
2022-08-10,970.4958333333334,6.018155,74.53815,1.9196728749999998,10.791666666666666,0.6587500000000001,27.0,29.791666666666668,1.5370833333333334,222.0,3.0,965.6732499999999,5.216571666666667,72.12087916666667,1.59418975,223.0,4.0
2022-08-11,965.6732499999999,5.216571666666667,72.12087916666667,1.59418975,11.208333333333334,0.7949999999999999,41.625,45.541666666666664,1.6050000000000002,223.0,4.0,961.6194583333332,2.5615527916666667,71.449875,3.0735275833333335,224.0,5.0
2022-08-12,961.6194583333332,2.5615527916666667,71.449875,3.0735275833333335,13.291666666666666,0.5962500000000001,25.958333333333332,29.166666666666668,1.4258333333333333,224.0,5.0,953.894625,0.87816975,80.6018,1.431870375,225.0,6.0
2022-08-13,953.894625,0.87816975,80.6018,1.431870375,9.25,1.03125,64.70833333333333,65.95833333333333,1.6079166666666669,225.0,6.0,954.0117916666667,1.5418611125000001,81.2067,1.7826200416666664,226.0,7.0
2022-08-14,954.0117916666667,1.5418611125000001,81.2067,1.7826200416666664,13.791666666666666,0.70375,35.125,36.916666666666664,1.4820833333333334,226.0,7.0,955.48275,2.8836725,72.50795833333333,3.6824008750000004,227.0,1.0
2022-08-15,955.48275,2.8836725,72.50795833333333,3.6824008750000004,14.333333333333334,0.6579166666666666,31.125,32.416666666666664,1.4966666666666668,227.0,1.0,957.5930416666666,2.5581981666666667,65.54552083333333,3.69019375,228.0,2.0
2022-08-16,957.5930416666666,2.5581981666666667,65.54552083333333,3.69019375,13.666666666666666,0.6587500000000001,30.75,33.833333333333336,1.4995833333333335,228.0,2.0,970.7775833333334,2.3833127083333334,68.32642916666667,3.193002083333333,229.0,3.0
2022-08-17,970.7775833333334,2.3833127083333334,68.32642916666667,3.193002083333333,10.5,0.7041666666666666,36.041666666666664,38.791666666666664,1.46375,229.0,3.0,977.6057083333334,5.955287083333334,70.76342083333334,5.140868333333334,230.0,4.0
2022-08-18,977.6057083333334,5.955287083333334,70.76342083333334,5.140868333333334,11.84899369220078,0.47278968890671663,15.125,17.416666666666668,1.3029712478447915,230.0,4.0,973.2719166666667,7.499121250000001,75.25082916666666,4.692776083333333,231.0,5.0
2022-08-19,973.2719166666667,7.499121250000001,75.25082916666666,4.692776083333333,9.791666666666666,0.5866666666666667,20.375,21.416666666666668,1.3445833333333335,231.0,5.0,981.4459166666667,6.4615712499999995,81.96774166666667,0.8445169583333333,232.0,6.0
2022-08-20,981.4459166666667,6.4615712499999995,81.96774166666667,0.8445169583333333,5.375,1.2325,68.58333333333333,70.04166666666667,1.4970833333333333,232.0,6.0,979.8569166666666,6.455403749999999,75.54948333333333,1.2490829583333334,233.0,7.0
2022-08-21,979.8569166666666,6.455403749999999,75.54948333333333,1.2490829583333334,8.208333333333334,0.8966666666666666,43.875,45.625,1.38875,233.0,7.0,968.2425416666666,7.8357029166666665,68.74248333333334,2.33069175,234.0,1.0
2022-08-22,968.2425416666666,7.8357029166666665,68.74248333333334,2.33069175,9.458333333333334,0.7425,26.708333333333332,29.583333333333332,1.4875,234.0,1.0,973.589375,3.377666529166667,61.83544583333333,3.654945,235.0,2.0
2022-08-23,973.589375,3.377666529166667,61.83544583333333,3.654945,11.458333333333334,0.7870833333333334,33.541666666666664,36.041666666666664,1.405,235.0,2.0,972.4273750000001,5.52192375,64.61367916666667,4.173892166666667,236.0,3.0
2022-08-24,972.4273750000001,5.52192375,64.61367916666667,4.173892166666667,13.390660358867448,0.5473730222400499,18.24107981806238,20.577187779767232,1.3729712478447915,236.0,3.0,971.7365,5.45778125,69.92547499999999,2.5070636250000002,237.0,4.0
2022-08-25,971.7365,5.45778125,69.92547499999999,2.5070636250000002,12.583333333333334,0.7058333333333334,26.25,28.625,1.6204166666666666,237.0,4.0,963.0397916666666,3.5870789999999997,73.3667,4.922593333333333,238.0,5.0
2022-08-26,963.0397916666666,3.5870789999999997,73.3667,4.922593333333333,14.5,0.6054166666666666,21.416666666666668,22.666666666666668,1.6841666666666668,238.0,5.0,981.2984166666666,3.674327708333333,58.290054166666664,4.231698916666667,239.0,6.0
2022-08-27,981.2984166666666,3.674327708333333,58.290054166666664,4.231698916666667,12.083333333333334,0.7733333333333333,37.083333333333336,38.25,1.5945833333333335,239.0,6.0,983.3873333333332,4.749944166666666,61.04454583333333,1.3216208791666666,240.0,7.0
2022-08-28,983.3873333333332,4.749944166666666,61.04454583333333,1.3216208791666666,10.208333333333334,1.0495833333333333,59.291666666666664,60.541666666666664,1.6154166666666667,240.0,7.0,973.4714583333333,4.198099458333333,59.81097916666667,0.8789794999999999,241.0,1.0
2022-08-29,973.4714583333333,4.198099458333333,59.81097916666667,0.8789794999999999,5.083333333333333,1.6620833333333334,100.125,104.375,2.0504166666666666,241.0,1.0,972.7576250000001,7.10125625,68.69424583333334,1.3924546666666666,242.0,2.0
2022-08-30,972.7576250000001,7.10125625,68.69424583333334,1.3924546666666666,8.25,0.6391666666666667,27.416666666666668,29.791666666666668,1.7629166666666667,242.0,2.0,972.6731249999999,6.662520416666666,70.50530833333333,2.6616063333333333,243.0,3.0
